ID,step,lat,lon,slp,rel_vort_850_smth,track_datetime
120200107090,0,62.5,-38.0,973.30188,,2020-01-11 00:00:00
120200107090,1,62.5,-37.75,971.3587,,2020-01-11 01:00:00
120200107090,2,62.25,-37.75,970.11499,,2020-01-11 02:00:00
120200107090,3,62.25,-37.5,968.97498,,2020-01-11 03:00:00
120200107090,4,62.0,-37.5,967.90808,,2020-01-11 04:00:00
120200107090,5,61.5,-36.75,968.11121,,2020-01-11 05:00:00
120200107090,6,61.25,-36.0,967.40497,,2020-01-11 06:00:00
120200107090,7,61.25,-35.0,965.38684,,2020-01-11 07:00:00
120200107090,8,61.0,-34.0,966.79059,,2020-01-11 08:00:00
120200107090,9,61.0,-32.75,966.36932,,2020-01-11 09:00:00
120200107090,10,61.0,-31.75,966.41187,,2020-01-11 10:00:00
120200107090,11,61.0,-30.5,966.27808,,2020-01-11 11:00:00
120200107090,12,61.25,-29.25,965.1062,,2020-01-11 12:00:00
120200107090,13,61.25,-28.25,965.815,,2020-01-11 13:00:00
120200107090,14,61.5,-27.0,965.15497,,2020-01-11 14:00:00
120200107090,15,61.75,-26.0,965.32062,,2020-01-11 15:00:00
120200107090,16,62.0,-25.0,965.35559,,2020-01-11 16:00:00
120200107090,17,62.25,-24.0,965.63873,,2020-01-11 17:00:00
120200107090,18,62.5,-23.0,966.03058,,2020-01-11 18:00:00
120200107090,19,62.5,-22.0,968.58374,,2020-01-11 19:00:00
120200107090,20,62.75,-20.75,969.69434,,2020-01-11 20:00:00
120200107090,21,63.0,-19.75,970.52496,,2020-01-12 21:00:00
120200107090,22,63.0,-19.0,971.2406,,2020-01-12 22:00:00
120200107090,23,63.25,-17.5,971.86688,,2020-01-12 23:00:00
120200107090,24,63.25,-17.5,972.69873,,2020-01-13 00:00:00
120200107090,25,63.75,-15.5,972.68933,,2020-01-13 01:00:00
120200107090,26,63.75,-15.5,973.38373,,2020-01-13 02:00:00
120200107090,27,64.0,-13.75,972.77557,,2020-01-13 03:00:00
120200107090,28,64.0,-12.25,972.9231,,2020-01-13 04:00:00
120200107090,29,64.25,-10.75,972.71936,,2020-01-13 05:00:00
120200107090,30,64.5,-9.25,972.57812,,2020-01-13 06:00:00
120200107090,31,64.75,-7.75,972.91187,,2020-01-13 07:00:00
120200107090,32,65.0,-6.5,972.32812,,2020-01-13 08:00:00
120200107090,33,65.5,-5.5,971.87811,,2020-01-13 09:00:00
120200107090,34,65.75,-4.25,972.27747,,2020-01-13 10:00:00
120200107090,35,66.5,-3.0,970.90997,24.22300000000001,2020-01-13 11:00:00
120200107090,36,66.75,-2.0,971.16058,25.625,2020-01-13 12:00:00
120200107090,37,67.0,-1.0,971.29187,,2020-01-13 13:00:00
120200107090,38,67.25,-0.5,971.38251,,2020-01-13 14:00:00
120200107090,39,67.5,0.0,971.84436,,2020-01-13 15:00:00
120200107090,40,67.75,0.75,972.14496,,2020-01-13 16:00:00
120200107090,41,68.0,1.5,972.4975,,2020-01-13 17:00:00
120200107090,42,68.25,2.25,972.6825,,2020-01-13 18:00:00
120200107090,43,68.5,2.75,972.1806,28.181999999999995,2020-01-13 19:00:00
120200107090,44,68.5,2.75,973.16125,28.549000000000003,2020-01-13 20:00:00
120200107090,45,68.5,3.0,973.65747,,2020-01-14 21:00:00
120200107090,46,68.75,4.25,973.60437,,2020-01-14 22:00:00
120200107090,47,68.75,4.5,974.25061,,2020-01-14 23:00:00
120200107090,48,68.75,5.0,974.97058,,2020-01-15 00:00:00
120200107090,49,69.0,6.25,974.69,,2020-01-15 01:00:00
120200107090,50,69.0,7.0,975.28436,,2020-01-15 02:00:00
120200107090,51,69.25,8.0,975.38684,,2020-01-15 03:00:00
120200107090,52,69.25,9.0,975.96063,,2020-01-15 04:00:00
120200107090,53,69.25,9.5,976.6687,,2020-01-15 05:00:00
120200107090,54,69.5,10.75,976.97058,,2020-01-15 06:00:00
120200108210,0,65.25,-25.0,975.98059,,2020-01-13 00:00:00
120200108210,1,65.0,-25.0,973.82562,,2020-01-13 01:00:00
120200108210,2,64.75,-26.25,973.8075,,2020-01-13 02:00:00
120200108210,3,64.5,-27.5,973.22186,,2020-01-13 03:00:00
120200108210,4,64.0,-29.0,972.84686,,2020-01-13 04:00:00
120200108210,5,63.75,-30.0,972.49811,,2020-01-13 05:00:00
120200108210,6,63.5,-30.75,971.45624,,2020-01-13 06:00:00
120200108210,7,63.25,-31.75,971.3006,,2020-01-13 07:00:00
120200108210,8,63.0,-32.5,971.62622,,2020-01-13 08:00:00
120200108210,9,62.5,-33.25,971.47937,,2020-01-13 09:00:00
120200108210,10,62.25,-34.0,970.76373,,2020-01-13 10:00:00
120200108210,11,61.75,-34.5,970.59436,,2020-01-13 11:00:00
120200108210,12,61.25,-35.0,970.17249,,2020-01-13 12:00:00
120200108210,13,61.0,-35.5,970.08685,29.37,2020-01-13 13:00:00
120200108210,14,60.5,-35.75,970.34247,,2020-01-13 14:00:00
120200108210,15,60.0,-35.75,969.69183,,2020-01-13 15:00:00
120200108210,16,59.5,-35.75,970.52997,,2020-01-13 16:00:00
120200108210,17,59.0,-35.5,970.43561,,2020-01-13 17:00:00
120200108210,18,58.5,-35.0,970.64124,,2020-01-13 18:00:00
120200108210,19,58.0,-34.5,970.78809,,2020-01-13 19:00:00
120200108210,20,57.75,-34.0,970.99872,,2020-01-13 20:00:00
120200108210,21,57.25,-33.5,971.62933,25.268,2020-01-13 21:00:00
120200108210,22,56.75,-32.75,971.91937,,2020-01-14 22:00:00
120200108210,23,56.5,-31.75,971.08997,21.249,2020-01-14 23:00:00
120200108210,24,56.0,-31.25,971.72375,,2020-01-15 00:00:00
120200108210,25,55.75,-30.5,970.90247,,2020-01-15 01:00:00
120200108210,26,55.25,-29.5,971.35126,,2020-01-15 02:00:00
120200108210,27,55.0,-28.5,971.0437,,2020-01-15 03:00:00
120200108210,28,54.75,-27.75,971.21936,,2020-01-15 04:00:00
120200108210,29,54.5,-27.0,971.75562,,2020-01-15 05:00:00
120200108210,30,54.25,-26.0,971.96436,,2020-01-15 06:00:00
120200109640,0,56.75,-37.75,989.7287,,2020-01-15 00:00:00
120200109640,1,56.5,-37.25,989.97626,,2020-01-15 01:00:00
120200109640,2,56.25,-36.5,990.43933,,2020-01-15 02:00:00
120200109640,3,56.0,-36.25,990.50372,,2020-01-15 03:00:00
120200109640,4,56.0,-36.0,989.93872,,2020-01-15 04:00:00
120200109640,5,55.75,-35.75,990.00995,,2020-01-15 05:00:00
120200109640,6,55.5,-35.5,990.39374,,2020-01-15 06:00:00
120200109640,7,55.25,-35.0,990.83435,,2020-01-15 07:00:00
120200109640,8,55.0,-34.5,991.51062,,2020-01-15 08:00:00
120200109640,9,54.75,-33.75,991.63623,,2020-01-15 09:00:00
120200109640,10,54.5,-33.25,992.57745,,2020-01-15 10:00:00
120200109640,11,54.5,-32.75,992.39185,,2020-01-15 11:00:00
120200109640,12,54.25,-32.25,992.60809,17.447000000000003,2020-01-15 12:00:00
120200109640,13,54.25,-31.75,992.90308,,2020-01-16 13:00:00
120200109640,14,54.0,-31.0,993.185,,2020-01-16 14:00:00
120200109640,15,54.0,-30.5,992.98749,,2020-01-16 15:00:00
120200109640,16,53.75,-30.25,993.43311,,2020-01-16 16:00:00
120200109640,17,53.75,-29.75,993.48059,,2020-01-16 17:00:00
120200109640,18,53.75,-29.25,993.53998,,2020-01-16 18:00:00
120200109640,19,53.5,-28.5,993.94312,,2020-01-16 19:00:00
120200109640,20,53.5,-28.0,994.08563,,2020-01-16 20:00:00
120200109640,21,53.25,-27.5,994.63373,,2020-01-16 21:00:00
120200109640,22,53.25,-27.25,995.06561,18.729000000000003,2020-01-16 22:00:00
120200109640,23,53.25,-27.0,995.96997,18.309,2020-01-16 23:00:00
120200109640,24,53.0,-26.5,996.70245,,2020-01-17 00:00:00
120200109640,25,52.75,-26.5,997.82434,,2020-01-17 01:00:00
120200110030,0,77.5,-16.25,1007.36871,,2020-01-16 00:00:00
120200110030,1,78.0,-14.25,1005.76062,,2020-01-16 01:00:00
120200110030,2,78.0,-14.25,1005.64062,,2020-01-16 02:00:00
120200110030,3,78.25,-13.5,1004.95996,,2020-01-16 03:00:00
120200110030,4,78.25,-13.25,1004.76434,,2020-01-16 04:00:00
120200110030,5,78.5,-12.5,1004.44684,,2020-01-16 05:00:00
120200110030,6,78.5,-12.25,1004.32996,,2020-01-16 06:00:00
120200110030,7,78.5,-11.75,1004.4306,,2020-01-16 07:00:00
120200110030,8,78.5,-11.75,1003.78125,,2020-01-16 08:00:00
120200110030,9,78.75,-11.5,1003.44373,,2020-01-16 09:00:00
120200110030,10,78.75,-11.25,1003.43182,,2020-01-16 10:00:00
120200110030,11,78.75,-10.75,1003.64496,,2020-01-16 11:00:00
120200110030,12,78.75,-10.0,1004.18311,,2020-01-16 12:00:00
120200110030,13,78.75,-9.5,1004.53998,,2020-01-16 13:00:00
120200110030,14,78.5,-8.5,1004.77936,,2020-01-16 14:00:00
120200110030,15,78.5,-7.25,1005.31372,,2020-01-16 15:00:00
120200110030,16,78.25,-5.75,1006.20874,,2020-01-16 16:00:00
120200110030,17,78.25,-4.0,1006.15497,,2020-01-16 17:00:00
120200110030,18,78.25,-3.0,1006.32434,,2020-01-16 18:00:00
120200110030,19,78.5,-1.25,1005.79437,,2020-01-16 19:00:00
120200110030,20,78.5,0.25,1005.9281,22.25,2020-01-16 20:00:00
120200110030,21,78.5,1.0,1005.57562,22.33,2020-01-16 21:00:00
120200110030,22,78.5,1.0,1005.39124,,2020-01-17 22:00:00
120200110030,23,78.25,0.0,1005.89996,,2020-01-17 23:00:00
120200110030,24,78.25,0.5,1005.79437,,2020-01-18 00:00:00
120200110030,25,78.0,1.0,1006.1806,,2020-01-18 01:00:00
120200110030,26,77.75,1.75,1006.34247,,2020-01-18 02:00:00
120200110030,27,77.75,2.25,1006.30499,,2020-01-18 03:00:00
120200110030,28,77.5,3.5,1006.55811,,2020-01-18 04:00:00
120200110110,0,67.0,-28.0,990.87433,,2020-01-16 00:00:00
120200110110,1,66.75,-28.75,990.69745,,2020-01-16 01:00:00
120200110110,2,66.5,-29.5,990.75562,,2020-01-16 02:00:00
120200110110,3,66.25,-30.25,991.03125,,2020-01-16 03:00:00
120200110110,4,66.25,-30.5,991.72998,,2020-01-16 04:00:00
120200110110,5,66.0,-30.75,991.16437,,2020-01-16 05:00:00
120200110110,6,66.0,-30.75,990.79248,,2020-01-16 06:00:00
120200110110,7,65.75,-31.0,990.75183,,2020-01-16 07:00:00
120200110110,8,65.75,-31.0,990.37372,,2020-01-16 08:00:00
120200110110,9,66.0,-30.75,989.57312,,2020-01-16 09:00:00
120200110110,10,66.0,-30.75,989.27124,,2020-01-16 10:00:00
120200110110,11,66.25,-30.5,988.68372,,2020-01-16 11:00:00
120200110110,12,66.5,-30.25,987.87,,2020-01-16 12:00:00
120200110110,13,66.5,-30.25,987.35559,30.121,2020-01-16 13:00:00
120200110110,14,66.5,-30.5,987.35809,30.919,2020-01-16 14:00:00
120200110110,15,66.5,-30.5,987.40308,,2020-01-16 15:00:00
120200110110,16,66.25,-30.75,987.9856,,2020-01-16 16:00:00
120200110110,17,66.25,-30.75,988.18121,,2020-01-17 17:00:00
120200110110,18,66.25,-30.75,988.32996,,2020-01-17 18:00:00
120200110110,19,66.5,-31.0,988.98059,,2020-01-17 19:00:00
120200110110,20,66.5,-31.0,988.90936,,2020-01-17 20:00:00
120200110110,21,66.5,-31.0,989.34875,,2020-01-17 21:00:00
120200110110,22,66.25,-28.25,986.73999,29.683000000000003,2020-01-17 22:00:00
120200110110,23,66.75,-30.5,988.6106,31.651,2020-01-17 23:00:00
120200110110,24,66.75,-30.5,988.68811,,2020-01-18 00:00:00
120200110110,25,66.75,-30.25,988.29437,,2020-01-18 01:00:00
120200110110,26,67.0,-30.25,988.35938,,2020-01-18 02:00:00
120200110110,27,67.0,-30.25,988.94934,,2020-01-18 03:00:00
120200110110,28,67.0,-30.5,990.20245,,2020-01-18 04:00:00
120200110110,29,67.25,-30.25,990.24811,,2020-01-18 05:00:00
120200110110,30,67.5,-31.5,993.68933,,2020-01-18 06:00:00
120200110110,31,67.5,-31.25,993.61371,,2020-01-18 07:00:00
120200110110,32,67.75,-31.25,994.90057,,2020-01-18 08:00:00
120200110530,0,60.0,-56.5,994.52747,,2020-01-16 00:00:00
120200110530,1,60.0,-56.5,994.16687,,2020-01-16 01:00:00
120200110530,2,60.0,-56.25,994.19434,,2020-01-16 02:00:00
120200110530,3,59.75,-56.0,993.69684,,2020-01-16 03:00:00
120200110530,4,60.75,-56.5,993.14062,,2020-01-16 04:00:00
120200110530,5,60.75,-56.5,993.26245,,2020-01-17 05:00:00
120200110530,6,61.0,-56.75,992.87622,,2020-01-17 06:00:00
120200110530,7,61.0,-57.0,992.64685,,2020-01-17 07:00:00
120200110530,8,60.75,-57.0,992.55188,,2020-01-17 08:00:00
120200110530,9,60.5,-57.0,991.6712,,2020-01-17 09:00:00
120200110530,10,60.25,-57.0,991.75,,2020-01-17 10:00:00
120200110530,11,60.0,-56.75,991.10559,,2020-01-17 11:00:00
120200110530,12,59.75,-56.5,990.96686,,2020-01-17 12:00:00
120200110530,13,59.5,-56.25,991.09686,,2020-01-17 13:00:00
120200110530,14,59.25,-56.0,991.1181,40.58,2020-01-17 14:00:00
120200110530,15,59.0,-55.5,989.96686,40.476,2020-01-17 15:00:00
120200110530,16,58.75,-55.25,990.57874,,2020-01-17 16:00:00
120200110530,17,58.5,-54.5,990.70563,,2020-01-17 17:00:00
120200110530,18,58.5,-53.75,991.12683,,2020-01-17 18:00:00
120200110530,19,58.25,-53.5,991.95624,,2020-01-17 19:00:00
120200110530,20,58.5,-52.75,991.67059,,2020-01-17 20:00:00
120200110530,21,58.5,-52.25,991.69183,,2020-01-17 21:00:00
120200110530,22,58.5,-51.75,992.28748,,2020-01-17 22:00:00
120200110530,23,58.5,-51.5,992.22998,,2020-01-17 23:00:00
120200110530,24,58.75,-51.0,992.65375,31.409,2020-01-18 00:00:00
120200110530,25,58.75,-50.5,993.31061,30.842,2020-01-18 01:00:00
120200110530,26,59.0,-50.25,993.84186,,2020-01-18 02:00:00
120200110530,27,59.0,-49.75,993.96307,,2020-01-18 03:00:00
120200110530,28,59.25,-49.5,994.20123,,2020-01-18 04:00:00
120200110530,29,59.25,-49.25,994.97437,,2020-01-19 05:00:00
120200110530,30,59.5,-48.75,995.07684,,2020-01-19 06:00:00
120200110530,31,59.75,-48.5,995.85187,,2020-01-19 07:00:00
120200110530,32,59.75,-48.25,995.44873,,2020-01-19 08:00:00
120200110530,33,60.0,-48.0,996.08746,,2020-01-19 09:00:00
120200110530,34,60.25,-48.0,996.05872,,2020-01-19 10:00:00
120200110530,35,60.25,-48.0,995.62811,,2020-01-19 11:00:00
120200110530,36,60.5,-48.5,995.60437,,2020-01-19 12:00:00
120200110530,37,60.5,-48.5,995.15997,,2020-01-19 13:00:00
120200110530,38,60.5,-48.5,994.23938,,2020-01-19 14:00:00
120200110530,39,60.5,-48.5,994.24371,,2020-01-19 15:00:00
120200113080,0,77.5,35.25,979.20874,,2020-01-20 00:00:00
120200113080,1,77.5,36.25,978.78497,,2020-01-20 01:00:00
120200113080,2,77.5,36.75,978.77808,,2020-01-20 02:00:00
120200113080,3,77.25,37.75,978.22687,,2020-01-20 03:00:00
120200113080,4,77.0,39.0,977.75562,,2020-01-20 04:00:00
120200113080,5,77.0,39.5,977.34375,,2020-01-20 05:00:00
120200113080,6,76.75,40.25,976.78497,,2020-01-20 06:00:00
120200113080,7,76.75,40.75,976.65747,,2020-01-20 07:00:00
120200113080,8,76.75,41.5,975.91498,,2020-01-20 08:00:00
120200113080,9,76.5,42.25,976.24188,,2020-01-20 09:00:00
120200113080,10,76.5,43.25,975.35059,,2020-01-20 10:00:00
120200113080,11,76.5,43.75,974.72748,,2020-01-21 11:00:00
120200113080,12,76.25,44.0,974.33246,,2020-01-21 12:00:00
120200113080,13,76.0,44.25,974.32312,,2020-01-21 13:00:00
120200113080,14,76.0,45.0,973.89313,,2020-01-21 14:00:00
120200113080,15,76.0,45.5,973.13934,23.402,2020-01-21 15:00:00
120200113080,16,76.0,46.0,972.77124,24.012,2020-01-21 16:00:00
120200113080,17,76.0,46.5,972.13812,23.531,2020-01-21 17:00:00
120200113080,18,76.0,46.75,971.74249,22.523,2020-01-21 18:00:00
120200113080,19,76.0,46.75,971.61621,21.742,2020-01-21 19:00:00
120200113080,20,76.0,46.75,971.45685,,2020-01-21 20:00:00
120200113080,21,76.0,47.0,971.14435,,2020-01-21 21:00:00
120200113080,22,76.0,47.25,971.50433,,2020-01-21 22:00:00
120200113080,23,76.25,47.5,971.07062,,2020-01-21 23:00:00
120200113080,24,76.25,47.25,970.69623,,2020-01-22 00:00:00
120200113080,25,76.25,47.0,970.28058,,2020-01-22 01:00:00
120200113080,26,76.5,46.25,971.22498,,2020-01-22 02:00:00
120200113080,27,76.5,45.25,971.93622,,2020-01-22 03:00:00
120200113080,28,76.25,44.5,971.94,,2020-01-22 04:00:00
120200113080,29,76.25,43.75,972.45123,,2020-01-22 05:00:00
120200113080,30,76.0,42.75,972.9906,,2020-01-22 06:00:00
120200113080,31,75.75,42.0,973.59497,,2020-01-22 07:00:00
120200113080,32,75.5,41.5,974.03375,,2020-01-22 08:00:00
120200113080,33,75.5,40.75,975.60437,,2020-01-22 09:00:00
120200113080,34,75.25,43.5,970.83807,,2020-01-22 10:00:00
120200113080,35,75.0,43.5,971.07495,,2020-01-23 11:00:00
120200113080,36,74.75,43.0,971.22687,,2020-01-23 12:00:00
120200113080,37,74.5,42.75,971.9856,,2020-01-23 13:00:00
120200113080,38,74.5,42.5,972.41248,,2020-01-23 14:00:00
120200113080,39,74.25,42.25,972.61249,,2020-01-23 15:00:00
120200113080,40,74.0,42.0,973.40125,,2020-01-23 16:00:00
120200113080,41,73.75,41.5,973.91437,,2020-01-23 17:00:00
120200113080,42,73.5,41.25,974.51434,,2020-01-23 18:00:00
120200113080,43,73.25,41.0,975.59875,,2020-01-23 19:00:00
120200113080,44,73.0,41.0,976.13873,,2020-01-23 20:00:00
120200113080,45,72.5,40.75,976.9162,,2020-01-23 21:00:00
120200113080,46,72.25,40.5,977.88123,,2020-01-23 22:00:00
120200113080,47,72.0,40.25,978.61871,,2020-01-23 23:00:00
120200113080,48,71.5,40.25,978.94312,,2020-01-24 00:00:00
120200113080,49,71.25,40.25,979.4281,,2020-01-24 01:00:00
120200113080,50,70.75,40.25,979.64746,,2020-01-24 02:00:00
120200113080,51,70.5,40.0,980.49811,,2020-01-24 03:00:00
120200113080,52,70.0,39.75,981.03186,,2020-01-24 04:00:00
120200113080,53,69.5,39.5,981.70563,,2020-01-24 05:00:00
120200113080,54,69.0,38.25,984.46497,,2020-01-24 06:00:00
120200113080,55,68.75,38.5,984.5531,,2020-01-24 07:00:00
120200113390,0,68.25,-59.25,999.4881,,2020-01-20 00:00:00
120200113390,1,68.5,-59.25,999.07001,,2020-01-21 01:00:00
120200113390,2,68.75,-59.25,998.38495,,2020-01-21 02:00:00
120200113390,3,69.0,-59.5,998.01685,,2020-01-21 03:00:00
120200113390,4,69.25,-60.0,997.87683,,2020-01-21 04:00:00
120200113390,5,69.5,-60.25,996.65686,,2020-01-21 05:00:00
120200113390,6,69.5,-59.75,996.31122,,2020-01-21 06:00:00
120200113390,7,69.75,-60.25,995.81061,,2020-01-21 07:00:00
120200113390,8,70.0,-61.0,995.29498,,2020-01-21 08:00:00
120200113390,9,70.25,-61.75,994.9162,,2020-01-21 09:00:00
120200113390,10,70.25,-62.0,995.3606,,2020-01-21 10:00:00
120200113390,11,70.5,-62.75,993.29688,,2020-01-21 11:00:00
120200113390,12,70.5,-63.25,993.04187,,2020-01-21 12:00:00
120200113390,13,70.75,-63.75,992.27686,,2020-01-21 13:00:00
120200113390,14,70.75,-64.25,992.35126,,2020-01-21 14:00:00
120200113390,15,71.0,-64.5,992.14813,27.621,2020-01-21 15:00:00
120200113390,16,71.25,-65.0,992.01746,27.365,2020-01-21 16:00:00
120200113390,17,71.25,-65.25,992.07495,,2020-01-21 17:00:00
120200113390,18,71.25,-65.75,991.21997,,2020-01-21 18:00:00
120200113390,19,71.25,-66.5,992.22375,,2020-01-21 19:00:00
120200113390,20,71.25,-67.0,992.28809,,2020-01-21 20:00:00
120200113390,21,71.25,-67.25,992.78125,,2020-01-21 21:00:00
120200113390,22,71.25,-67.25,992.9187,,2020-01-21 22:00:00
120200113390,23,71.0,-67.5,993.11438,,2020-01-21 23:00:00
120200113390,24,71.0,-67.75,993.57935,,2020-01-22 00:00:00
120200113390,25,71.0,-67.25,992.77124,,2020-01-23 01:00:00
120200113390,26,71.0,-67.25,992.70062,,2020-01-23 02:00:00
120200113390,27,71.0,-67.0,992.41187,,2020-01-23 03:00:00
120200113390,28,71.0,-67.0,992.72125,,2020-01-23 04:00:00
120200113390,29,71.0,-66.75,992.38745,,2020-01-23 05:00:00
120200113390,30,71.25,-66.25,991.49249,,2020-01-23 06:00:00
120200113390,31,71.25,-66.0,991.88062,,2020-01-23 07:00:00
120200113390,32,71.25,-65.75,991.85309,,2020-01-23 08:00:00
120200113390,33,71.25,-65.25,992.02997,,2020-01-23 09:00:00
120200113390,34,71.25,-65.0,992.44373,,2020-01-23 10:00:00
120200113390,35,71.25,-64.75,992.1037,,2020-01-23 11:00:00
120200113390,36,71.5,-64.5,992.08374,,2020-01-23 12:00:00
120200113390,37,71.5,-64.25,992.19873,,2020-01-23 13:00:00
120200113390,38,71.5,-64.0,992.27435,,2020-01-23 14:00:00
120200113390,39,71.75,-64.0,992.36932,,2020-01-23 15:00:00
120200113390,40,71.75,-63.75,992.7312,,2020-01-23 16:00:00
120200113390,41,72.0,-63.75,992.60687,,2020-01-23 17:00:00
120200113390,42,72.0,-63.75,992.96686,,2020-01-23 18:00:00
120200113390,43,72.25,-63.5,993.2431,,2020-01-23 19:00:00
120200113390,44,72.25,-63.5,993.71747,,2020-01-23 20:00:00
120200113390,45,72.5,-63.75,994.37933,,2020-01-23 21:00:00
120200113390,46,72.5,-64.0,994.95184,,2020-01-23 22:00:00
120200113390,47,72.75,-64.25,995.00873,,2020-01-23 23:00:00
120200113390,48,72.75,-64.25,996.04871,,2020-01-24 00:00:00
120200113390,49,73.0,-64.5,996.64313,,2020-01-25 01:00:00
120200113390,50,73.0,-64.75,997.08063,,2020-01-25 02:00:00
120200113390,51,73.0,-64.75,997.52246,,2020-01-25 03:00:00
120200113390,52,73.0,-65.0,998.07001,,2020-01-25 04:00:00
120200113390,53,73.25,-65.5,998.89062,,2020-01-25 05:00:00
120200113390,54,73.25,-65.75,999.14624,,2020-01-25 06:00:00
120200113390,55,73.25,-66.0,999.97626,,2020-01-25 07:00:00
120200113390,56,73.5,-66.75,1000.875,,2020-01-25 08:00:00
120200113390,57,73.5,-67.0,1001.38623,,2020-01-25 09:00:00
120200113390,58,73.5,-67.5,1002.46747,,2020-01-25 10:00:00
120200113400,0,61.0,-57.5,994.51685,,2020-01-20 00:00:00
120200113400,1,61.25,-57.5,994.55499,19.772,2020-01-21 01:00:00
120200113400,2,61.25,-57.5,993.44373,,2020-01-21 02:00:00
120200113400,3,61.25,-57.5,993.21936,,2020-01-21 03:00:00
120200113400,4,61.25,-57.75,992.9931,,2020-01-21 04:00:00
120200113400,5,61.75,-57.5,992.18182,,2020-01-21 05:00:00
120200113400,6,62.0,-57.5,991.82373,,2020-01-21 06:00:00
120200113400,7,62.25,-57.5,991.49933,,2020-01-21 07:00:00
120200113400,8,62.25,-57.5,991.15625,,2020-01-21 08:00:00
120200113400,9,62.25,-57.5,990.84747,,2020-01-21 09:00:00
120200113400,10,62.0,-57.25,990.47437,,2020-01-21 10:00:00
120200113400,11,62.0,-57.25,991.24811,,2020-01-21 11:00:00
120200113400,12,62.25,-57.0,990.64313,,2020-01-21 12:00:00
120200113400,13,62.25,-56.75,990.59186,,2020-01-21 13:00:00
120200113400,14,62.25,-56.5,990.4325,,2020-01-21 14:00:00
120200113400,15,62.75,-56.75,989.99432,,2020-01-21 15:00:00
120200113400,16,62.75,-56.75,989.97998,,2020-01-21 16:00:00
120200113400,17,62.75,-56.5,989.39874,,2020-01-21 17:00:00
120200113400,18,62.75,-56.25,989.42999,,2020-01-21 18:00:00
120200113400,19,62.75,-56.0,989.44745,,2020-01-21 19:00:00
120200113400,20,62.5,-55.25,990.13684,,2020-01-21 20:00:00
120200113400,21,62.75,-55.25,990.04498,,2020-01-21 21:00:00
120200113400,22,63.0,-55.25,990.67871,,2020-01-21 22:00:00
120200113400,23,62.5,-54.0,990.31561,,2020-01-21 23:00:00
120200113400,24,62.75,-54.0,990.3656,,2020-01-22 00:00:00
120200113400,25,63.0,-54.25,990.625,,2020-01-23 01:00:00
120200113400,26,63.0,-54.0,990.36438,,2020-01-23 02:00:00
120200113400,27,63.25,-53.75,990.47687,,2020-01-23 03:00:00
120200113400,28,63.5,-53.5,990.44995,,2020-01-23 04:00:00
120200113400,29,63.75,-53.0,990.30371,,2020-01-23 05:00:00
120200113400,30,64.0,-53.0,990.49121,,2020-01-23 06:00:00
120200113400,31,64.75,-53.25,990.81433,,2020-01-23 07:00:00
120200113400,32,65.0,-53.25,991.28558,,2020-01-23 08:00:00
120200113400,33,65.5,-53.75,991.8775,,2020-01-23 09:00:00
120200114860,0,68.0,-19.0,973.46625,,2020-01-23 00:00:00
120200114860,1,68.25,-17.25,973.13,,2020-01-23 01:00:00
120200114860,2,69.0,-15.75,972.82312,,2020-01-23 02:00:00
120200114860,3,69.25,-14.5,972.71936,,2020-01-23 03:00:00
120200114860,4,69.5,-13.5,972.38062,,2020-01-23 04:00:00
120200114860,5,69.75,-12.25,971.9812,,2020-01-23 05:00:00
120200114860,6,70.5,-12.25,970.79437,,2020-01-23 06:00:00
120200114860,7,70.5,-10.5,970.88812,,2020-01-23 07:00:00
120200114860,8,70.75,-9.25,970.89813,,2020-01-23 08:00:00
120200114860,9,71.0,-8.5,970.9187,,2020-01-23 09:00:00
120200114860,10,71.0,-7.75,971.45685,,2020-01-23 10:00:00
120200114860,11,71.25,-7.5,971.2981,,2020-01-23 11:00:00
120200114860,12,71.25,-7.25,971.94684,,2020-01-23 12:00:00
120200114860,13,71.5,-6.75,971.98187,,2020-01-23 13:00:00
120200114860,14,71.5,-6.25,973.33313,,2020-01-23 14:00:00
120200114860,15,71.75,-5.5,973.49683,,2020-01-23 15:00:00
120200114860,16,71.75,-5.5,973.69812,,2020-01-24 16:00:00
120200114860,17,71.75,-5.25,973.50122,,2020-01-24 17:00:00
120200114860,18,71.75,-5.0,973.86932,,2020-01-24 18:00:00
120200114860,19,71.75,-4.75,974.11188,18.462,2020-01-24 19:00:00
120200114860,20,71.75,-4.5,974.27557,18.896,2020-01-24 20:00:00
120200114860,21,71.75,-4.25,974.70996,18.288,2020-01-24 21:00:00
120200114860,22,71.75,-4.25,975.40808,17.474999999999998,2020-01-24 22:00:00
120200114860,23,71.25,-4.75,976.41058,,2020-01-24 23:00:00
120200114860,24,71.0,-4.5,977.50311,,2020-01-25 00:00:00
120200114860,25,70.75,-4.25,978.80371,,2020-01-25 01:00:00
120200115290,0,73.5,13.75,978.14685,,2020-01-24 00:00:00
120200115290,1,73.75,12.5,978.27063,,2020-01-24 01:00:00
120200115290,2,73.5,13.25,978.01373,,2020-01-24 02:00:00
120200115290,3,73.75,11.75,978.50061,,2020-01-24 03:00:00
120200115290,4,73.75,11.5,978.75311,,2020-01-24 04:00:00
120200115290,5,73.5,13.0,978.81934,,2020-01-24 05:00:00
120200115290,6,73.5,13.0,979.21875,,2020-01-24 06:00:00
120200115290,7,73.75,10.25,979.78687,,2020-01-24 07:00:00
